customer_id,age,tenure_months,monthly_charges,total_charges,usage_minutes,support_tickets,last_login_days,contract_type,payment_method,churn
2398,52,1,116.08,116.08,661,1,24,One Year,UPI,0
2399,61,10,91.54,915.4,728,1,36,Month-to-Month,Credit Card,1
2400,55,43,106.46,4577.78,578,1,5,One Year,Debit Card,1
2401,43,16,89.38,1430.08,382,0,54,Month-to-Month,Credit Card,0
2402,28,46,105.7,4862.2,479,2,36,Month-to-Month,UPI,1
2403,52,8,10.4,83.2,531,0,32,Month-to-Month,Net Banking,0
2404,25,56,140.33,7858.48,451,1,24,Month-to-Month,Debit Card,0
2405,63,49,25.53,1250.97,466,1,49,Month-to-Month,Net Banking,1
2406,31,25,66.87,1671.75,491,1,22,Month-to-Month,Net Banking,0
2407,27,50,117.95,5897.5,592,2,59,Two Year,UPI,0
2408,19,12,70.93,851.16,563,1,55,Month-to-Month,Credit Card,1
2409,63,25,142.56,3564.0,426,1,7,Month-to-Month,Credit Card,1
2410,26,17,75.46,1282.82,571,1,16,Month-to-Month,Credit Card,0
2411,20,26,132.49,3444.74,706,0,30,Month-to-Month,Credit Card,0
2412,38,46,123.52,5681.92,318,1,25,Month-to-Month,Debit Card,1
2413,43,48,147.34,7072.32,447,1,54,One Year,Net Banking,0
2414,25,14,139.72,1956.08,438,1,56,Month-to-Month,Credit Card,1
2415,65,41,135.74,5565.34,509,0,10,One Year,Net Banking,0
2416,19,36,112.42,4047.12,281,2,29,Month-to-Month,Debit Card,0
2417,23,57,61.38,3498.66,663,1,10,Two Year,Debit Card,0
2418,45,23,24.86,571.78,505,1,2,Month-to-Month,Debit Card,0
2419,46,43,106.41,4575.63,535,1,39,Month-to-Month,Net Banking,1
2420,43,6,147.01,882.06,521,2,39,Month-to-Month,Credit Card,1
2421,42,47,111.72,5250.84,438,1,56,Two Year,Net Banking,0
2422,29,5,140.02,700.1,583,0,55,One Year,Credit Card,0
2423,22,43,122.6,5271.8,500,1,52,Month-to-Month,UPI,1
2424,51,25,32.84,821.0,249,1,20,Month-to-Month,Credit Card,0
2425,65,18,44.89,808.02,487,1,34,Two Year,Credit Card,0
2426,54,13,57.86,752.18,466,0,27,Month-to-Month,Credit Card,1
2427,32,43,33.56,1443.08,583,0,21,Month-to-Month,Debit Card,1
2428,61,14,91.43,1280.02,824,0,41,One Year,UPI,0
2429,53,28,146.56,4103.68,545,0,50,Two Year,Credit Card,1
2430,32,18,116.6,2098.8,754,1,45,One Year,UPI,0
2431,60,59,69.27,4086.93,417,2,17,Two Year,Net Banking,0
2432,65,57,10.63,605.91,425,0,22,Month-to-Month,Net Banking,1
2433,40,28,53.86,1508.08,470,1,25,Month-to-Month,Debit Card,0
2434,23,51,83.75,4271.25,551,3,34,One Year,Net Banking,0
2435,63,56,55.4,3102.4,423,0,28,One Year,UPI,0
2436,67,27,25.54,689.58,306,2,51,One Year,UPI,0
2437,61,32,71.99,2303.68,502,1,45,Two Year,UPI,0
2438,60,47,45.46,2136.62,362,2,10,Month-to-Month,UPI,0
2439,62,9,137.29,1235.61,633,0,41,Month-to-Month,UPI,1
2440,38,40,24.25,970.0,577,0,55,Month-to-Month,Debit Card,1
2441,40,32,16.88,540.16,408,0,45,One Year,Credit Card,0
2442,60,20,10.74,214.8,554,0,0,Month-to-Month,Net Banking,1
2443,33,28,55.93,1566.04,434,0,15,One Year,UPI,0
2444,64,33,102.45,3380.85,493,0,24,Month-to-Month,Net Banking,0
2445,32,4,112.26,449.04,494,3,37,Month-to-Month,Debit Card,1
2446,42,46,73.46,3379.16,459,0,17,Month-to-Month,Debit Card,1
2447,53,57,105.81,6031.17,599,3,15,One Year,Credit Card,0
2448,28,34,60.39,2053.26,365,3,18,Month-to-Month,Debit Card,0
2449,68,48,103.49,4967.52,564,1,15,One Year,Credit Card,0
2450,32,3,15.68,47.04,536,1,4,Month-to-Month,UPI,1
2451,21,26,64.71,1682.46,331,0,26,Month-to-Month,Debit Card,0
2452,38,8,120.72,965.76,404,1,43,Month-to-Month,Net Banking,0
2453,30,6,122.42,734.52,368,2,5,One Year,Debit Card,0
2454,39,16,110.26,1764.16,456,4,56,Month-to-Month,Debit Card,1
2455,36,24,38.59,926.16,505,1,33,Two Year,UPI,1
2456,51,48,44.61,2141.28,388,1,15,Month-to-Month,Credit Card,0
2457,31,39,149.45,5828.55,616,1,52,Month-to-Month,Credit Card,1
2458,21,30,24.47,734.1,626,1,22,Month-to-Month,Debit Card,0
2459,65,45,35.29,1588.05,648,2,42,Month-to-Month,Net Banking,1
2460,69,13,28.2,366.6,173,2,43,Month-to-Month,Debit Card,1
2461,63,5,55.87,279.35,733,1,31,Month-to-Month,Net Banking,1
2462,44,25,39.42,985.5,519,1,42,One Year,UPI,0
2463,46,20,79.68,1593.6,505,1,22,Month-to-Month,UPI,0
2464,64,54,76.64,4138.56,487,1,19,Month-to-Month,Credit Card,0
2465,45,18,136.21,2451.78,341,2,18,Month-to-Month,Net Banking,0
2466,52,47,14.86,698.42,543,1,28,Month-to-Month,Debit Card,0
2467,25,18,54.78,986.04,693,0,7,Month-to-Month,Debit Card,0
2468,33,2,93.53,187.06,518,0,28,Two Year,Debit Card,0
2469,59,10,94.67,946.7,366,0,17,One Year,Debit Card,0
2470,53,55,77.22,4247.1,316,1,4,One Year,UPI,0
2471,47,45,124.19,5588.55,464,0,11,Month-to-Month,Net Banking,1
2472,35,50,18.78,939.0,410,1,9,Month-to-Month,UPI,1
2473,19,47,124.17,5835.99,584,0,46,Month-to-Month,Net Banking,1
2474,66,12,79.27,951.24,664,2,36,Month-to-Month,Credit Card,1
2475,30,47,28.73,1350.31,556,0,16,Month-to-Month,Net Banking,0
2476,21,13,134.0,1742.0,489,1,31,Month-to-Month,Debit Card,1
2477,43,50,100.89,5044.5,484,4,54,Two Year,UPI,0
2478,42,47,32.9,1546.3,508,3,3,Two Year,Debit Card,0
2479,47,57,14.71,838.47,360,1,30,Month-to-Month,Net Banking,1
2480,28,55,29.76,1636.8,572,4,25,One Year,Net Banking,1
2481,24,11,95.23,1047.53,370,0,11,One Year,Credit Card,0
2482,48,19,35.1,666.9,633,2,17,Month-to-Month,Net Banking,0
2483,61,35,41.61,1456.35,456,1,7,Two Year,Net Banking,0
2484,27,39,13.52,527.28,599,2,31,Month-to-Month,Debit Card,1
2485,56,53,111.21,5894.13,323,1,19,One Year,Net Banking,0
2486,30,26,123.45,3209.7,598,0,48,Month-to-Month,Net Banking,1
2487,48,46,121.56,5591.76,663,1,39,Month-to-Month,UPI,0
2488,24,14,27.86,390.04,346,0,12,Month-to-Month,UPI,0
2489,66,54,136.46,7368.84,486,2,58,Two Year,Credit Card,0
2490,59,45,104.12,4685.4,540,1,22,Month-to-Month,Credit Card,1
2491,59,44,135.65,5968.6,546,2,2,Month-to-Month,Debit Card,0
2492,53,24,72.6,1742.4,459,0,34,Month-to-Month,Debit Card,1
2493,37,41,71.17,2917.97,438,1,38,Month-to-Month,UPI,0
2494,21,1,119.84,119.84,530,1,49,One Year,UPI,0
2495,24,51,23.06,1176.06,542,0,20,One Year,UPI,0
2496,18,43,82.92,3565.56,424,1,6,Two Year,Credit Card,0
2497,61,55,127.09,6989.95,400,1,53,One Year,Credit Card,1
2498,62,22,126.23,2777.06,645,3,25,Two Year,Net Banking,0
2499,59,23,143.86,3308.78,512,0,22,One Year,Credit Card,0
2500,64,56,107.76,6034.56,227,0,31,Two Year,Net Banking,1
2501,30,54,39.09,2110.86,646,0,1,Month-to-Month,Debit Card,0
2502,39,19,12.84,243.96,428,0,38,Month-to-Month,Credit Card,0
2503,38,18,77.12,1388.16,508,2,1,Two Year,Debit Card,0
2504,39,12,81.92,983.04,544,1,38,One Year,Net Banking,0
2505,45,55,43.64,2400.2,321,3,45,Two Year,Debit Card,0
2506,26,28,27.46,768.88,465,2,14,Month-to-Month,Debit Card,0
2507,43,28,92.07,2577.96,658,3,15,Two Year,Credit Card,0
2508,26,59,117.0,6903.0,630,2,55,One Year,Net Banking,0
2509,32,33,149.04,4918.32,465,2,25,Month-to-Month,Net Banking,1
2510,27,19,116.16,2207.04,585,2,7,Month-to-Month,UPI,1
2511,41,28,121.11,3391.08,601,4,15,Month-to-Month,Credit Card,1
2512,59,59,96.3,5681.7,595,0,20,Two Year,Credit Card,0
2513,25,52,148.03,7697.56,362,3,38,One Year,Net Banking,1
2514,41,49,99.59,4879.91,696,0,10,Two Year,Credit Card,0
2515,33,37,130.44,4826.28,444,3,23,Month-to-Month,Debit Card,0
2516,66,26,142.41,3702.66,513,0,35,Two Year,UPI,0
2517,43,35,140.18,4906.3,457,3,17,Month-to-Month,Net Banking,0
2518,44,34,63.4,2155.6,527,1,22,Month-to-Month,Credit Card,0
2519,54,35,21.01,735.35,396,5,12,Month-to-Month,Credit Card,0
2520,21,40,34.06,1362.4,472,1,48,Two Year,Debit Card,0
2521,67,16,18.29,292.64,521,1,43,Month-to-Month,Credit Card,1
2522,41,38,24.76,940.88,646,1,49,Month-to-Month,Credit Card,0
2523,36,13,35.85,466.05,632,0,41,Month-to-Month,Debit Card,1
2524,53,23,57.75,1328.25,638,0,38,Month-to-Month,Credit Card,1
2525,56,54,86.1,4649.4,604,2,43,Two Year,UPI,0
2526,27,22,109.64,2412.08,721,0,43,Month-to-Month,Debit Card,1
2527,42,16,39.53,632.48,465,2,57,One Year,Net Banking,0
2528,35,28,104.15,2916.2,481,0,44,Two Year,UPI,0
2529,36,48,108.6,5212.8,476,1,0,Month-to-Month,Credit Card,1
2530,53,35,88.21,3087.35,492,0,6,One Year,Debit Card,0
2531,27,45,136.51,6142.95,327,1,47,Month-to-Month,Debit Card,0
2532,50,46,25.54,1174.84,531,1,47,Two Year,Credit Card,1
2533,67,8,34.8,278.4,559,1,20,Month-to-Month,Net Banking,1
2534,22,44,70.01,3080.44,469,1,15,One Year,UPI,0
2535,64,55,27.74,1525.7,289,0,47,One Year,Credit Card,0
2536,66,55,89.28,4910.4,502,0,13,Month-to-Month,Net Banking,0
2537,52,22,65.78,1447.16,344,2,42,Month-to-Month,Debit Card,1
2538,61,21,49.84,1046.64,551,1,50,Month-to-Month,Debit Card,1
2539,51,26,33.8,878.8,514,2,42,Month-to-Month,Debit Card,0
2540,50,40,56.95,2278.0,526,2,1,Month-to-Month,Credit Card,1
2541,38,21,95.11,1997.31,372,0,30,Two Year,Net Banking,0
2542,34,25,90.61,2265.25,651,0,38,Month-to-Month,Credit Card,1
2543,39,41,32.91,1349.31,520,1,8,Month-to-Month,Credit Card,0
2544,65,1,27.49,27.49,390,1,40,Month-to-Month,UPI,0
2545,54,6,13.73,82.38,569,0,13,Month-to-Month,UPI,1
2546,32,23,11.74,270.02,511,0,57,Month-to-Month,UPI,0
2547,52,51,133.17,6791.67,720,0,9,Two Year,Net Banking,1
2548,45,23,16.31,375.13,433,0,47,Two Year,Debit Card,0
2549,24,43,112.37,4831.91,350,2,23,Month-to-Month,UPI,1
2550,49,43,132.08,5679.44,534,0,49,Month-to-Month,Debit Card,1
2551,28,23,23.73,545.79,621,2,32,Month-to-Month,Net Banking,1
2552,27,32,71.08,2274.56,778,1,55,One Year,UPI,0
2553,26,30,144.72,4341.6,910,1,33,One Year,UPI,0
2554,31,13,126.78,1648.14,313,1,19,One Year,Debit Card,0
2555,30,43,78.56,3378.08,483,1,27,Month-to-Month,Credit Card,1
2556,42,18,116.76,2101.68,350,2,3,Two Year,Net Banking,0
2557,19,23,126.67,2913.41,470,3,33,Month-to-Month,Net Banking,1
2558,52,15,58.72,880.8,797,1,3,Month-to-Month,UPI,0
2559,24,33,134.9,4451.7,401,1,54,Two Year,Net Banking,1
2560,38,21,75.87,1593.27,497,1,5,Month-to-Month,Debit Card,1
2561,35,57,83.89,4781.73,430,0,57,Month-to-Month,Credit Card,0
2562,20,39,149.96,5848.44,379,0,21,Month-to-Month,Credit Card,1
2563,59,23,128.06,2945.38,715,1,3,Month-to-Month,Net Banking,1
2564,56,27,60.65,1637.55,315,3,49,Month-to-Month,Credit Card,1
2565,58,45,11.45,515.25,490,2,4,Month-to-Month,Debit Card,1
2566,66,44,97.66,4297.04,510,2,10,Month-to-Month,UPI,1
2567,28,18,108.55,1953.9,496,0,44,One Year,UPI,0
2568,56,24,101.11,2426.64,462,2,34,Month-to-Month,Net Banking,1
2569,41,51,145.5,7420.5,693,1,18,One Year,Net Banking,0
2570,63,47,130.82,6148.54,246,1,51,Month-to-Month,Net Banking,1
2571,36,40,72.84,2913.6,552,1,10,Month-to-Month,UPI,1
2572,21,51,18.8,958.8,557,1,10,Month-to-Month,Net Banking,0
2573,43,42,76.65,3219.3,534,1,52,One Year,Credit Card,0
2574,55,7,106.49,745.43,400,2,26,One Year,UPI,0
2575,59,50,95.08,4754.0,644,2,1,Month-to-Month,Debit Card,0
2576,49,48,85.34,4096.32,638,1,53,One Year,Net Banking,0
2577,56,20,75.63,1512.6,396,1,46,Two Year,UPI,0
2578,62,27,51.13,1380.51,356,1,53,Month-to-Month,Net Banking,1
2579,63,6,48.83,292.98,333,0,7,One Year,UPI,0
2580,53,27,80.03,2160.81,527,1,33,Month-to-Month,UPI,1
2581,57,9,32.48,292.32,505,1,39,Month-to-Month,UPI,0
2582,54,53,57.7,3058.1,456,2,55,Month-to-Month,Debit Card,1
2583,50,45,55.36,2491.2,749,0,19,Two Year,UPI,0
2584,53,57,92.2,5255.4,444,0,22,Month-to-Month,Credit Card,0
2585,20,31,19.34,599.54,522,2,14,Two Year,Net Banking,0
2586,26,21,126.15,2649.15,476,1,47,One Year,Net Banking,1
2587,25,26,88.73,2306.98,735,1,12,Month-to-Month,Net Banking,1
2588,50,40,103.92,4156.8,261,1,54,Month-to-Month,UPI,0
2589,23,48,108.43,5204.64,462,1,30,One Year,Net Banking,0
2590,58,45,50.81,2286.45,573,2,48,Month-to-Month,Credit Card,1
2591,56,13,75.85,986.05,473,0,45,Month-to-Month,Credit Card,0
2592,21,49,143.87,7049.63,343,0,13,One Year,Credit Card,0
2593,30,23,117.34,2698.82,521,1,0,One Year,Debit Card,0
2594,66,20,145.74,2914.8,305,1,55,One Year,Credit Card,0
2595,19,37,114.48,4235.76,580,2,26,Month-to-Month,Credit Card,1
2596,22,54,34.58,1867.32,450,1,32,Month-to-Month,Net Banking,0
2597,61,53,19.04,1009.12,430,2,34,Two Year,UPI,0
2598,44,28,90.87,2544.36,625,0,53,Two Year,Net Banking,1
2599,49,17,60.09,1021.53,379,4,55,Month-to-Month,Debit Card,1
2600,38,28,48.56,1359.68,314,1,14,One Year,Debit Card,0
2601,25,41,123.01,5043.41,390,1,4,Month-to-Month,Debit Card,0
2602,55,2,61.38,122.76,745,0,36,Month-to-Month,Credit Card,0
2603,25,25,54.38,1359.5,379,3,3,Month-to-Month,Credit Card,0
2604,67,58,129.0,7482.0,543,1,45,Month-to-Month,Credit Card,1
2605,20,50,128.48,6424.0,601,2,19,Two Year,UPI,0
2606,61,41,59.89,2455.49,387,2,38,Month-to-Month,Net Banking,0
2607,20,6,126.55,759.3,387,0,21,Month-to-Month,Credit Card,1
2608,39,11,129.11,1420.21,521,2,23,One Year,Debit Card,0
2609,23,57,69.35,3952.95,527,2,46,One Year,UPI,1
2610,19,38,19.31,733.78,661,0,10,Month-to-Month,UPI,0
2611,40,6,10.22,61.32,407,3,45,One Year,Debit Card,0
2612,61,45,83.26,3746.7,454,0,5,One Year,Credit Card,0
2613,19,11,58.17,639.87,840,2,26,One Year,UPI,0
2614,55,14,149.6,2094.4,284,2,9,One Year,Debit Card,1
2615,34,2,118.14,236.28,260,0,38,Month-to-Month,Credit Card,0
2616,52,40,116.58,4663.2,334,2,9,Month-to-Month,UPI,1
2617,51,3,143.73,431.19,632,1,45,One Year,UPI,0
2618,40,55,134.28,7385.4,447,1,25,Two Year,Net Banking,0
2619,47,53,54.55,2891.15,447,1,36,Month-to-Month,Net Banking,1
2620,69,35,33.24,1163.4,384,0,53,Month-to-Month,UPI,0
2621,25,33,114.42,3775.86,610,0,32,Two Year,UPI,0
2622,39,24,62.96,1511.04,335,2,50,Month-to-Month,UPI,0
2623,61,19,76.24,1448.56,430,0,59,Month-to-Month,Net Banking,1
2624,53,18,98.26,1768.68,388,2,7,Month-to-Month,Credit Card,0
2625,22,49,137.1,6717.9,179,0,50,Month-to-Month,Net Banking,1
2626,30,52,68.67,3570.84,442,0,48,Month-to-Month,Debit Card,0
2627,46,24,119.66,2871.84,492,3,50,Month-to-Month,UPI,0
2628,48,45,47.57,2140.65,406,2,27,Month-to-Month,Debit Card,1
2629,64,35,107.72,3770.2,467,1,47,Two Year,Debit Card,1
2630,33,1,10.22,10.22,470,1,35,Two Year,Debit Card,0
2631,59,36,132.01,4752.36,484,0,39,Two Year,Net Banking,1
2632,47,25,14.25,356.25,373,3,24,Two Year,Net Banking,0
2633,33,45,109.79,4940.55,366,1,35,One Year,Credit Card,0
2634,29,49,16.48,807.52,505,1,12,Month-to-Month,Debit Card,1
2635,34,43,47.27,2032.61,322,0,59,Month-to-Month,Debit Card,1
2636,33,34,79.61,2706.74,474,1,6,Month-to-Month,Net Banking,1
2637,29,25,68.79,1719.75,696,1,0,Month-to-Month,Debit Card,0
2638,25,16,36.86,589.76,495,1,8,Month-to-Month,Net Banking,1
2639,37,34,56.73,1928.82,280,1,58,Two Year,UPI,0
2640,20,29,111.88,3244.52,521,0,27,Month-to-Month,UPI,1
2641,33,19,103.7,1970.3,598,1,35,Month-to-Month,Debit Card,1
2642,47,23,20.05,461.15,404,0,45,One Year,Credit Card,0
2643,62,19,114.62,2177.78,464,0,29,Month-to-Month,Net Banking,0
2644,40,25,17.43,435.75,394,1,8,Two Year,UPI,0
2645,45,16,86.01,1376.16,444,1,29,Month-to-Month,UPI,0
2646,68,54,46.41,2506.14,420,0,34,Month-to-Month,Debit Card,0
2647,57,51,92.28,4706.28,552,0,46,Two Year,Net Banking,1
2648,22,9,46.59,419.31,698,1,26,One Year,Debit Card,0
2649,37,1,147.89,147.89,506,0,28,Month-to-Month,Net Banking,0
2650,57,42,53.36,2241.12,314,2,4,Month-to-Month,Credit Card,1
2651,61,19,43.87,833.53,803,1,0,One Year,Net Banking,0
2652,18,33,48.99,1616.67,569,1,42,Month-to-Month,UPI,0
2653,47,34,135.51,4607.34,594,0,50,Two Year,Debit Card,1
2654,38,16,99.07,1585.12,492,0,4,Two Year,Net Banking,0
2655,37,44,112.3,4941.2,527,1,53,Month-to-Month,UPI,0
2656,23,40,138.52,5540.8,458,0,28,One Year,Debit Card,0
2657,39,55,137.66,7571.3,608,0,55,Two Year,Debit Card,0
2658,35,18,113.45,2042.1,442,1,16,Month-to-Month,Credit Card,0
2659,25,34,37.7,1281.8,558,0,50,Two Year,UPI,0
2660,56,25,128.07,3201.75,616,0,48,One Year,Net Banking,1
2661,49,45,38.53,1733.85,649,0,36,Month-to-Month,UPI,1
2662,50,6,114.01,684.06,623,0,23,One Year,Debit Card,0
2663,33,21,105.98,2225.58,377,1,51,Month-to-Month,Credit Card,1
2664,29,58,116.24,6741.92,688,3,26,Month-to-Month,Net Banking,0
2665,55,6,84.58,507.48,579,3,8,One Year,Credit Card,0
2666,69,32,99.42,3181.44,536,1,53,Month-to-Month,Credit Card,1
2667,51,41,143.46,5881.86,550,1,37,One Year,UPI,0
2668,31,48,24.15,1159.2,480,0,58,Month-to-Month,Debit Card,0
2669,53,43,53.24,2289.32,444,1,52,Month-to-Month,Debit Card,0
2670,50,39,95.59,3728.01,455,2,12,One Year,Net Banking,0
2671,40,31,144.97,4494.07,654,0,25,Two Year,Credit Card,0
2672,67,42,23.38,981.96,509,3,52,Two Year,Credit Card,0
2673,62,10,13.16,131.6,533,1,10,Two Year,Credit Card,0
2674,19,30,17.8,534.0,507,2,54,Month-to-Month,UPI,1
2675,58,57,17.34,988.38,419,4,23,One Year,Debit Card,0
2676,38,52,137.09,7128.68,242,0,54,Month-to-Month,Credit Card,1
2677,19,18,110.98,1997.64,592,3,32,Month-to-Month,Credit Card,1
2678,44,24,104.79,2514.96,579,0,48,Month-to-Month,Debit Card,0
2679,26,52,83.16,4324.32,498,0,57,Two Year,Net Banking,0
2680,18,9,119.47,1075.23,369,2,5,Month-to-Month,UPI,1
2681,28,31,31.79,985.49,718,2,34,Month-to-Month,UPI,0
2682,20,15,64.87,973.05,459,1,15,Month-to-Month,UPI,1
2683,69,4,78.6,314.4,529,2,12,Month-to-Month,Debit Card,1
2684,40,40,25.46,1018.4,415,0,43,Two Year,UPI,0
2685,43,9,68.73,618.57,338,0,56,Month-to-Month,Credit Card,1
2686,21,45,54.31,2443.95,570,0,10,Month-to-Month,UPI,0
2687,35,9,14.98,134.82,319,0,22,Month-to-Month,Debit Card,0
2688,23,26,29.14,757.64,527,1,1,Month-to-Month,UPI,1
2689,52,4,116.97,467.88,527,1,59,Month-to-Month,Net Banking,0
2690,39,17,12.53,213.01,365,0,29,Month-to-Month,Net Banking,1
2691,60,16,140.8,2252.8,344,1,18,Month-to-Month,Debit Card,1
2692,32,15,22.1,331.5,407,0,39,Month-to-Month,Debit Card,0
2693,39,35,121.89,4266.15,424,1,44,One Year,Net Banking,0
2694,54,57,135.81,7741.17,316,1,45,Two Year,UPI,0
2695,69,52,141.76,7371.52,364,2,46,Month-to-Month,Credit Card,1
2696,59,5,131.45,657.25,509,1,48,Month-to-Month,Debit Card,1
2697,29,55,50.26,2764.3,738,1,14,One Year,Net Banking,0
2698,64,5,56.63,283.15,620,1,52,Month-to-Month,UPI,1
2699,66,20,69.72,1394.4,519,2,41,Month-to-Month,Debit Card,1
2700,59,15,29.5,442.5,635,1,32,Month-to-Month,UPI,0
2701,55,18,13.12,236.16,638,0,43,Two Year,Credit Card,1
2702,35,47,131.68,6188.96,463,1,40,One Year,Debit Card,0
2703,62,2,87.58,175.16,530,1,54,Month-to-Month,Credit Card,1
2704,52,29,95.22,2761.38,617,1,4,Month-to-Month,Credit Card,0
2705,47,13,139.78,1817.14,633,0,21,Month-to-Month,Credit Card,1
2706,41,4,103.12,412.48,634,2,26,Month-to-Month,Net Banking,1
2707,59,42,106.72,4482.24,376,1,46,Month-to-Month,Credit Card,1
2708,47,45,120.18,5408.1,641,0,34,One Year,Credit Card,1
2709,31,10,26.29,262.9,722,2,18,Month-to-Month,UPI,1
2710,23,31,60.42,1873.02,679,0,38,Month-to-Month,Net Banking,0
2711,20,41,145.55,5967.55,369,0,6,Month-to-Month,Net Banking,0
2712,33,8,139.21,1113.68,339,2,38,Month-to-Month,Net Banking,0
2713,24,3,133.77,401.31,555,1,33,Two Year,Net Banking,0
2714,69,48,73.29,3517.92,676,1,33,Month-to-Month,Credit Card,1
2715,31,46,130.01,5980.46,527,1,26,Month-to-Month,UPI,0
2716,26,9,16.78,151.02,471,1,43,Month-to-Month,Credit Card,0
2717,32,30,30.79,923.7,489,2,4,Month-to-Month,Credit Card,0
2718,38,53,67.96,3601.88,622,0,3,Two Year,Net Banking,0
2719,52,11,77.67,854.37,461,2,6,Month-to-Month,Net Banking,1
2720,19,35,46.89,1641.15,557,0,47,Month-to-Month,Debit Card,1
2721,44,37,59.91,2216.67,484,2,2,Month-to-Month,UPI,0
2722,19,42,32.79,1377.18,393,1,20,One Year,Net Banking,0
2723,52,13,78.48,1020.24,383,0,33,One Year,Net Banking,0
2724,35,36,121.14,4361.04,563,2,48,One Year,Credit Card,1
2725,31,56,102.59,5745.04,175,2,8,Month-to-Month,Credit Card,1
2726,37,13,25.09,326.17,557,0,19,Two Year,Credit Card,0
2727,35,12,78.26,939.12,479,2,39,Month-to-Month,Net Banking,1
2728,27,37,107.67,3983.79,613,0,11,Month-to-Month,UPI,1
2729,42,10,84.19,841.9,572,1,38,One Year,Net Banking,0
2730,19,56,64.83,3630.48,505,2,45,Month-to-Month,Net Banking,0
2731,42,9,97.07,873.63,371,2,27,Month-to-Month,UPI,1
2732,50,52,145.61,7571.72,378,2,47,Month-to-Month,Net Banking,1
2733,53,7,23.29,163.03,422,0,32,Month-to-Month,Net Banking,1
2734,48,2,64.6,129.2,604,3,9,Month-to-Month,UPI,1
2735,31,54,66.92,3613.68,712,0,10,One Year,Net Banking,0
2736,18,56,90.78,5083.68,539,1,6,Month-to-Month,Debit Card,1
2737,63,23,31.3,719.9,429,0,17,One Year,Debit Card,0
2738,33,39,34.73,1354.47,441,0,18,Two Year,Credit Card,0
2739,63,40,49.95,1998.0,447,1,13,Month-to-Month,Net Banking,0
2740,69,39,143.82,5608.98,624,1,16,Month-to-Month,UPI,0
2741,20,21,112.78,2368.38,444,3,22,Two Year,UPI,0
2742,52,23,102.64,2360.72,494,3,18,One Year,Debit Card,0
2743,58,29,124.37,3606.73,661,0,53,Month-to-Month,Credit Card,1
2744,23,14,27.86,390.04,431,1,59,Month-to-Month,Net Banking,1
2745,42,26,130.31,3388.06,566,1,44,One Year,UPI,0
2746,30,51,93.28,4757.28,608,2,54,Month-to-Month,UPI,1
2747,51,5,56.95,284.75,507,0,2,One Year,Net Banking,0
2748,25,55,124.22,6832.1,734,1,33,Month-to-Month,Credit Card,1
2749,38,31,122.36,3793.16,699,0,24,One Year,Debit Card,0
2750,51,25,128.4,3210.0,531,3,40,Month-to-Month,Net Banking,1
2751,21,31,26.17,811.27,403,1,30,One Year,Net Banking,0
2752,42,50,145.71,7285.5,409,0,38,Two Year,Net Banking,0
2753,32,20,144.35,2887.0,525,0,13,Month-to-Month,Debit Card,0
2754,21,44,60.05,2642.2,369,0,36,One Year,UPI,1
2755,62,55,19.23,1057.65,532,4,51,Month-to-Month,Net Banking,1
2756,29,17,33.39,567.63,702,1,46,Month-to-Month,Net Banking,1
2757,49,45,149.0,6705.0,507,2,19,Two Year,Net Banking,1
2758,49,2,88.82,177.64,497,2,31,Month-to-Month,Net Banking,1
2759,45,25,59.93,1498.25,602,1,32,Month-to-Month,Credit Card,1
2760,30,13,50.35,654.55,562,2,51,Month-to-Month,Credit Card,0
2761,48,58,45.98,2666.84,362,0,30,Month-to-Month,Credit Card,1
2762,31,39,102.98,4016.22,445,5,6,One Year,UPI,0
2763,37,28,68.71,1923.88,727,1,4,Month-to-Month,Net Banking,0
2764,35,42,145.16,6096.72,539,1,56,Month-to-Month,Net Banking,1
2765,46,55,105.74,5815.7,379,0,3,Month-to-Month,Net Banking,1
2766,23,6,120.89,725.34,476,1,10,Month-to-Month,Net Banking,1
2767,49,3,50.98,152.94,286,2,18,Month-to-Month,Debit Card,0
2768,46,58,21.09,1223.22,277,2,37,One Year,Debit Card,1
2769,60,35,78.3,2740.5,617,1,19,Month-to-Month,Debit Card,1
2770,19,18,54.04,972.72,499,0,26,Month-to-Month,Net Banking,0
2771,40,11,38.29,421.19,562,0,28,One Year,Debit Card,0
2772,36,54,143.37,7741.98,638,1,17,Month-to-Month,Debit Card,1
2773,48,20,72.16,1443.2,540,1,36,Month-to-Month,UPI,1
2774,68,5,34.46,172.3,587,3,51,One Year,UPI,1
2775,22,19,37.81,718.39,530,0,46,Month-to-Month,Debit Card,1
2776,36,22,49.3,1084.6,654,1,52,Month-to-Month,Debit Card,0
2777,51,59,149.9,8844.1,712,0,59,Month-to-Month,UPI,1
2778,27,19,47.52,902.88,523,2,24,Month-to-Month,Debit Card,0
2779,42,47,56.03,2633.41,518,0,19,Month-to-Month,Net Banking,1
2780,19,16,102.31,1636.96,538,3,5,Two Year,Debit Card,0
2781,28,24,51.15,1227.6,487,2,35,Month-to-Month,Net Banking,1
2782,67,41,40.21,1648.61,451,1,48,One Year,Debit Card,0
2783,48,4,32.21,128.84,625,0,14,Two Year,Credit Card,0
2784,32,15,53.78,806.7,452,0,17,One Year,Debit Card,0
2785,26,25,24.83,620.75,445,1,37,Month-to-Month,Credit Card,0
2786,40,44,12.61,554.84,607,1,55,Month-to-Month,Debit Card,1
