customer_id,age,tenure_months,monthly_charges,total_charges,usage_minutes,support_tickets,last_login_days,contract_type,payment_method,churn,avg_charge_per_month,engagement_score,support_rate,is_monthly_contract,high_value_customer
2086,57,12,88.99,1067.88,388,0,23,Month-to-Month,Net Banking,0,82.14461538461539,0.03654311789905007,0.0,1,0
2087,28,26,79.18,2058.68,615,2,11,Month-to-Month,Credit Card,0,76.24740740740741,0.48938349785807417,0.07407407407407407,1,0
2088,20,38,112.46,4273.48,380,1,20,Month-to-Month,Net Banking,1,109.57641025641024,0.07859936673495999,0.02564102564102564,1,0
2089,23,46,63.73,2931.58,660,2,41,Two Year,UPI,0,62.37404255319149,0.03035947103743708,0.0425531914893617,0,0
2090,26,12,142.3,1707.6,431,0,15,Month-to-Month,Net Banking,1,131.35384615384615,0.2193890854907804,0.0,1,0
2091,23,43,77.45,3330.35,457,2,35,Two Year,Credit Card,0,75.68977272727273,-0.09102253678524863,0.045454545454545456,0,0
2092,26,51,89.97,4588.47,448,2,34,Month-to-Month,Net Banking,1,88.23980769230769,-0.08396349413298565,0.038461538461538464,1,0
2093,56,53,125.57,6655.21,571,1,8,Two Year,Net Banking,0,123.24462962962963,0.49187930713354444,0.018518518518518517,0,1
2094,48,37,48.53,1795.61,721,3,5,Month-to-Month,UPI,0,47.2528947368421,0.7075619295958279,0.07894736842105263,1,0
2095,49,46,20.53,944.38,501,1,43,One Year,Net Banking,0,20.0931914893617,-0.17826410877258325,0.02127659574468085,0,0
2096,58,53,109.09,5781.77,498,0,0,Month-to-Month,Debit Card,0,107.06981481481482,0.5472527472527473,0.0,1,1
2097,67,24,77.62,1862.88,431,2,13,One Year,UPI,0,74.51520000000001,0.2532873905755262,0.08,0,0
2098,29,16,135.51,2168.16,304,2,23,Two Year,Credit Card,1,127.53882352941176,-0.05576457440864224,0.11764705882352941,0,0
2099,25,57,147.58,8412.06,443,0,9,Month-to-Month,Credit Card,1,145.0355172413793,0.3342708139318309,0.0,1,1
2100,25,13,65.88,856.44,348,2,17,Month-to-Month,Credit Card,0,61.174285714285716,0.0942819891972434,0.14285714285714285,1,0
2101,67,25,68.16,1704.0,273,1,44,Month-to-Month,Net Banking,1,65.53846153846153,-0.4457627118644068,0.038461538461538464,1,0
2102,45,54,67.11,3623.94,490,1,8,Month-to-Month,Debit Card,1,65.88981818181819,0.4028683181225554,0.01818181818181818,1,0
2103,37,54,55.44,2993.76,434,2,26,Month-to-Month,UPI,0,54.432,0.03624511082138204,0.03636363636363636,1,0
2104,64,57,119.44,6808.08,665,1,54,One Year,Debit Card,0,117.38068965517242,-0.18448500651890487,0.017241379310344827,0,1
2105,24,52,116.26,6045.52,397,0,18,Month-to-Month,Debit Card,0,114.06641509433963,0.13117899050102438,0.0,1,1
2106,28,54,77.01,4158.54,580,1,35,One Year,Credit Card,0,75.60981818181818,0.0441422983795865,0.01818181818181818,0,0
2107,37,4,16.25,65.0,578,1,2,Two Year,Credit Card,0,13.0,0.6012665300800893,0.2,0,0
2108,33,11,53.34,586.74,660,3,37,One Year,Debit Card,1,48.895,0.09815608120692865,0.25,0,0
2109,21,32,50.92,1629.44,477,3,8,Month-to-Month,Debit Card,1,49.376969696969695,0.3885826038368412,0.09090909090909091,1,0
2110,23,49,123.55,6053.95,658,2,9,Month-to-Month,UPI,1,121.079,0.5705345501955671,0.04,1,1
2111,39,7,22.26,155.82,567,0,8,Month-to-Month,Credit Card,0,19.4775,0.48748370273794006,0.0,1,0
2112,43,46,122.79,5648.34,636,0,16,Month-to-Month,Credit Card,0,120.17744680851064,0.42771465822313276,0.0,1,1
2113,20,58,103.69,6014.02,787,0,41,Month-to-Month,Net Banking,1,101.93254237288136,0.1699199105978767,0.0,1,1
2114,58,11,112.54,1237.94,485,2,37,Two Year,Credit Card,0,103.16166666666668,-0.09415161110076364,0.16666666666666666,0,0
2115,59,28,70.51,1974.28,520,1,47,One Year,UPI,0,68.07862068965517,-0.225181598062954,0.034482758620689655,0,0
2116,31,54,105.16,5678.64,456,0,48,Month-to-Month,Net Banking,1,103.248,-0.31246042093499726,0.0,1,1
2117,28,41,95.26,3905.66,685,1,42,Month-to-Month,UPI,1,92.99190476190476,0.04088284596759173,0.023809523809523808,1,0
2118,35,23,117.66,2706.18,812,1,19,Month-to-Month,Credit Card,0,112.7575,0.5702737940026077,0.041666666666666664,1,0
2119,29,45,72.55,3264.75,588,1,6,Two Year,Credit Card,0,70.97282608695652,0.5444589308996088,0.021739130434782608,0,0
2120,40,23,76.2,1752.6,306,2,3,Two Year,Debit Card,0,73.02499999999999,0.28541627863661767,0.08333333333333333,0,0
2121,29,50,100.1,5005.0,394,1,56,Month-to-Month,Debit Card,1,98.13725490196079,-0.5161855094058484,0.0196078431372549,1,1
2122,30,28,25.13,703.64,639,1,9,Month-to-Month,UPI,1,24.263448275862068,0.5496554293164462,0.034482758620689655,1,0
2123,42,43,71.07,3056.01,362,1,20,Month-to-Month,Net Banking,0,69.45477272727273,0.058819146954740165,0.022727272727272728,1,0
2124,62,47,146.07,6865.29,427,0,13,Month-to-Month,Credit Card,1,143.026875,0.24889178617992178,0.0,1,1
2125,68,57,15.26,869.82,423,1,24,Month-to-Month,Debit Card,0,14.996896551724138,0.05805550381821567,0.017241379310344827,1,0
2126,36,26,54.24,1410.24,490,1,16,One Year,Debit Card,0,52.23111111111111,0.26727509778357234,0.037037037037037035,0,0
2127,63,25,53.98,1349.5,530,2,27,Month-to-Month,Credit Card,1,51.90384615384615,0.12479046377351466,0.07692307692307693,1,0
2128,53,54,98.68,5328.72,273,1,13,One Year,Credit Card,0,96.88581818181818,0.07966101694915254,0.01818181818181818,0,1
2129,62,29,24.81,719.49,316,1,51,Month-to-Month,Net Banking,1,23.983,-0.5171540324082697,0.03333333333333333,1,0
2130,25,19,98.0,1862.0,319,0,54,One Year,Debit Card,1,93.1,-0.5647047867386851,0.0,0,0
2131,46,33,23.31,769.23,333,0,12,One Year,Net Banking,0,22.624411764705883,0.16254423542559132,0.0,0,0
2132,49,36,23.29,838.44,501,3,33,Month-to-Month,Net Banking,1,22.66054054054054,-0.008772583348854446,0.08108108108108109,1,0
2133,68,14,111.95,1567.3,523,2,40,One Year,Credit Card,1,104.48666666666666,-0.10324082696964054,0.13333333333333333,0,0
2134,61,14,55.38,775.32,621,2,2,Month-to-Month,Net Banking,0,51.688,0.6485192773328367,0.13333333333333333,1,0
2135,35,35,146.84,5139.4,566,2,3,Month-to-Month,Credit Card,0,142.7611111111111,0.5711305643509034,0.05555555555555555,1,1
2136,23,30,15.23,456.9,430,1,43,Month-to-Month,UPI,0,14.738709677419354,-0.25628608679456133,0.03225806451612903,1,0
2137,35,28,72.31,2024.68,527,3,14,Month-to-Month,Net Banking,0,69.81655172413794,0.3418327435276588,0.10344827586206896,1,0
2138,36,17,25.84,439.28,626,1,19,Month-to-Month,Debit Card,1,24.404444444444444,0.3658781896070032,0.05555555555555555,1,0
2139,39,3,59.19,177.57,472,0,7,One Year,Debit Card,0,44.3925,0.40003725088470854,0.0,0,0
2140,54,16,149.75,2396.0,462,2,49,Month-to-Month,UPI,1,140.94117647058823,-0.32281616688396353,0.11764705882352941,1,0
2141,49,46,134.44,6184.24,386,1,4,Month-to-Month,UPI,1,131.5795744680851,0.35637921400633266,0.02127659574468085,1,1
2142,58,30,16.77,503.1,403,0,1,One Year,Net Banking,0,16.229032258064517,0.42590799031476995,0.0,0,0
2143,20,52,88.86,4620.72,582,3,27,One Year,Debit Card,0,87.1833962264151,0.1819333209163717,0.05660377358490566,0,0
2144,45,29,100.7,2920.3,499,0,21,Month-to-Month,Debit Card,1,97.34333333333333,0.1924194449618179,0.0,1,0
2145,27,45,39.33,1769.85,735,2,8,Month-to-Month,Credit Card,1,38.475,0.6720990873533247,0.043478260869565216,1,0
2146,68,15,30.31,454.65,418,2,27,Month-to-Month,Credit Card,1,28.415625,0.00171354069659152,0.125,1,0
2147,52,46,136.61,6284.06,591,1,56,Month-to-Month,Debit Card,1,133.70340425531916,-0.2997019929223319,0.02127659574468085,1,1
2148,46,56,145.63,8155.28,546,0,45,Two Year,Credit Card,1,143.07508771929824,-0.16271186440677965,0.0,0,1
2149,32,25,148.87,3721.75,489,0,0,Month-to-Month,Credit Card,1,143.14423076923077,0.5373626373626373,0.0,1,0
2150,50,51,120.57,6149.07,447,1,51,Month-to-Month,Credit Card,1,118.25134615384614,-0.3731979884522258,0.019230769230769232,1,1
2151,24,38,102.89,3909.82,572,1,35,Two Year,UPI,1,100.25179487179487,0.03535108958837774,0.02564102564102564,0,0
2152,29,42,58.4,2452.8,565,2,48,One Year,Debit Card,0,57.04186046511629,-0.19268020115477746,0.046511627906976744,0,0
2153,66,59,34.0,2006.0,524,2,41,Month-to-Month,Debit Card,1,33.43333333333333,-0.1190910784131124,0.03333333333333333,1,0
2154,47,47,21.06,989.82,551,1,1,One Year,Debit Card,0,20.62125,0.5885453529521326,0.020833333333333332,0,0
2155,38,53,107.06,5674.18,504,2,37,One Year,Credit Card,1,105.0774074074074,-0.07327249022164273,0.037037037037037035,0,1
2156,48,54,119.86,6472.44,303,1,25,Month-to-Month,Net Banking,0,117.68072727272727,-0.09076178059228907,0.01818181818181818,1,1
2157,41,52,125.7,6536.4,510,1,30,Two Year,Net Banking,0,123.32830188679245,0.05196498416837403,0.018867924528301886,0,1
2158,37,58,137.93,7999.94,467,1,50,Month-to-Month,Credit Card,1,135.5922033898305,-0.3342708139318309,0.01694915254237288,1,1
2159,54,38,133.19,5061.22,733,1,40,One Year,UPI,0,129.7748717948718,0.1275284037995903,0.02564102564102564,0,1
2160,21,23,149.96,3449.08,576,1,50,Two Year,UPI,0,143.71166666666667,-0.2144905941516111,0.041666666666666664,0,0
2161,45,25,44.17,1104.25,524,1,18,Month-to-Month,Debit Card,0,42.47115384615385,0.2707394300614639,0.038461538461538464,1,0
2162,61,42,116.86,4908.12,555,1,30,One Year,Net Banking,0,114.14232558139534,0.10141553361892353,0.023255813953488372,0,0
2163,37,7,92.1,644.7,377,3,8,One Year,UPI,0,80.5875,0.27869249394673123,0.375,0,0
2164,41,22,46.57,1024.54,426,1,2,One Year,Net Banking,0,44.54521739130435,0.43423356304712235,0.043478260869565216,0,0
2165,67,17,147.47,2506.99,459,1,37,One Year,Net Banking,0,139.2772222222222,-0.12272303967219222,0.05555555555555555,0,0
2166,66,18,135.71,2442.78,546,1,5,Month-to-Month,UPI,1,128.56736842105263,0.5152542372881356,0.05263157894736842,1,0
2167,68,49,27.99,1371.51,447,0,48,One Year,Credit Card,0,27.4302,-0.3223505308251072,0.0,0,0
2168,49,41,13.66,560.06,439,2,44,One Year,Debit Card,0,13.334761904761903,-0.26334512944682437,0.047619047619047616,0,0
2169,58,10,106.37,1063.7,371,0,44,One Year,Debit Card,0,96.7,-0.3380704041720991,0.0,0,0
2170,53,10,94.58,945.8,503,0,6,One Year,UPI,0,85.98181818181818,0.4510523374930155,0.0,0,0
2171,51,57,141.01,8037.57,519,2,40,Month-to-Month,Credit Card,1,138.57879310344828,-0.10763643136524492,0.034482758620689655,1,1
2172,53,7,42.76,299.32,551,3,24,Month-to-Month,UPI,0,37.415,0.19871484447755627,0.375,1,0
2173,19,48,21.81,1046.88,416,1,24,One Year,UPI,0,21.364897959183676,0.05036319612590795,0.02040816326530612,0,0
2174,32,50,46.29,2314.5,544,1,49,Two Year,Net Banking,0,45.38235294117647,-0.2327062767740734,0.0196078431372549,0,0
2175,51,38,12.65,480.7,375,2,0,Month-to-Month,Net Banking,0,12.325641025641024,0.41208791208791207,0.05128205128205128,1,0
2176,53,27,15.02,405.54,473,2,53,Month-to-Month,Debit Card,0,14.483571428571429,-0.37852486496554294,0.07142857142857142,1,0
2177,23,52,138.08,7180.16,536,0,21,One Year,Net Banking,0,135.47471698113208,0.23307878562115852,0.0,0,1
2178,56,33,59.28,1956.24,468,0,19,One Year,Net Banking,0,57.5364705882353,0.19225181598062951,0.0,0,0
2179,59,1,67.51,67.51,312,3,12,One Year,Credit Card,1,33.755,0.13946731234866827,1.5,0,0
2180,68,44,12.57,553.08,326,1,39,Month-to-Month,UPI,1,12.290666666666668,-0.30277519091078414,0.022222222222222223,1,0
2181,68,53,47.87,2537.11,526,1,20,One Year,UPI,0,46.98351851851852,0.23903892717452035,0.018518518518518517,0,0
2182,29,34,122.66,4170.44,569,1,22,One Year,Credit Card,0,119.15542857142856,0.2523933693425219,0.02857142857142857,0,0
2183,20,4,96.17,384.68,540,1,40,One Year,Net Banking,1,76.936,-0.08455950828832182,0.2,0,0
2184,62,17,115.53,1964.01,572,0,32,One Year,Net Banking,1,109.11166666666666,0.08619854721549636,0.0,0,0
2185,35,4,72.61,290.44,466,2,8,Month-to-Month,UPI,0,58.088,0.376494691748929,0.4,1,0
2186,57,43,53.36,2294.48,588,2,28,Two Year,Debit Card,0,52.14727272727273,0.1715775749674055,0.045454545454545456,0,0
2187,38,54,77.59,4189.86,540,0,51,One Year,UPI,0,76.17927272727272,-0.27100018625442357,0.0,0,0
2188,32,26,55.23,1435.98,423,0,54,Month-to-Month,Debit Card,1,53.184444444444445,-0.45041907245297075,0.0,1,0
2189,50,4,127.46,509.84,561,4,31,Two Year,Net Banking,1,101.96799999999999,0.09105978766995715,0.8,0,0
2190,52,1,51.67,51.67,535,0,10,Two Year,Debit Card,0,25.835,0.4184205624883591,0.0,0,0
2191,43,7,102.37,716.59,700,0,51,One Year,Debit Card,0,89.57375,-0.0951760104302477,0.0,0,0
2192,25,30,29.18,875.4,665,2,35,Month-to-Month,Debit Card,1,28.238709677419354,0.1375488917861799,0.06451612903225806,1,0
2193,53,50,106.16,5308.0,488,0,28,Month-to-Month,Debit Card,1,104.07843137254902,0.061687465077295556,0.0,1,1
2194,65,9,137.86,1240.74,449,3,47,Month-to-Month,Debit Card,1,124.074,-0.303203576084932,0.3,1,0
2195,47,35,95.2,3332.0,687,1,30,Month-to-Month,UPI,1,92.55555555555556,0.2464704786738685,0.027777777777777776,1,0
2196,40,8,88.38,707.04,566,0,13,Month-to-Month,Credit Card,0,78.56,0.40163903892717456,0.0,1,0
2197,59,24,144.56,3469.44,479,0,51,Month-to-Month,Net Banking,1,138.7776,-0.3380331532873906,0.0,1,0
2198,61,19,97.84,1858.96,261,0,53,Month-to-Month,UPI,0,92.94800000000001,-0.611491897932576,0.0,1,0
2199,31,36,46.34,1668.24,409,2,52,Two Year,Credit Card,1,45.08756756756757,-0.43190538275284035,0.05405405405405406,0,0
2200,31,50,50.93,2546.5,400,2,49,Month-to-Month,UPI,0,49.931372549019606,-0.39094803501583164,0.0392156862745098,1,0
2201,19,52,108.74,5654.48,482,1,24,Month-to-Month,Credit Card,0,106.68830188679244,0.1228906686533805,0.018867924528301886,1,1
2202,54,59,112.96,6664.64,574,0,58,Month-to-Month,UPI,0,111.07733333333334,-0.3522816166883964,0.0,1,1
2203,22,43,52.49,2257.07,592,3,53,Month-to-Month,Net Banking,0,51.29704545454546,-0.2477556341963122,0.06818181818181818,1,0
2204,55,27,58.35,1575.45,680,3,25,Two Year,Net Banking,0,56.26607142857143,0.32352393369342525,0.10714285714285714,0,0
2205,62,32,148.75,4760.0,611,3,21,Month-to-Month,Debit Card,0,144.24242424242425,0.31549636803874087,0.09090909090909091,1,0
2206,58,14,24.27,339.78,343,1,8,One Year,Credit Card,0,22.651999999999997,0.24132985658409387,0.06666666666666667,0,0
2207,64,57,66.65,3799.05,623,0,32,One Year,UPI,0,65.50086206896552,0.14224250325945242,0.0,0,0
2208,31,18,18.74,337.32,707,1,22,Month-to-Month,Debit Card,1,17.753684210526316,0.40404172099087354,0.05263157894736842,1,0
2209,56,28,124.95,3498.6,702,1,34,Month-to-Month,UPI,1,120.64137931034483,0.19515738498789348,0.034482758620689655,1,0
2210,42,29,22.93,664.97,354,1,19,Month-to-Month,Net Banking,0,22.165666666666667,0.0669770907059043,0.03333333333333333,1,0
2211,37,16,104.36,1669.76,477,2,32,Month-to-Month,Net Banking,1,98.22117647058823,-0.018197057180108,0.11764705882352941,1,0
2212,19,35,17.91,626.85,615,1,34,Month-to-Month,Credit Card,0,17.4125,0.09955298938349788,0.027777777777777776,1,0
2213,56,47,104.2,4897.4,360,2,45,One Year,UPI,0,102.02916666666665,-0.36710746880238404,0.041666666666666664,0,0
2214,23,59,128.03,7553.77,293,2,29,Month-to-Month,UPI,0,125.89616666666667,-0.16954740175079158,0.03333333333333333,1,1
2215,34,59,65.84,3884.56,537,0,45,Month-to-Month,Debit Card,0,64.74266666666666,-0.1726019742968895,0.0,1,0
2216,42,31,83.1,2576.1,418,2,54,Month-to-Month,Net Banking,0,80.503125,-0.4559135779474763,0.0625,1,0
2217,45,4,66.22,264.88,304,0,29,One Year,Debit Card,0,52.976,-0.15745948966287954,0.0,0,0
2218,19,37,52.07,1926.59,647,0,21,Month-to-Month,Debit Card,0,50.69973684210526,0.3550568075991805,0.0,1,0
2219,52,17,122.46,2081.82,519,2,44,Month-to-Month,Credit Card,1,115.65666666666668,-0.1754330415347365,0.1111111111111111,1,0
2220,54,39,48.08,1875.12,437,0,0,One Year,Debit Card,0,46.878,0.48021978021978023,0.0,0,0
2221,22,48,111.21,5338.08,384,1,14,Month-to-Month,Credit Card,0,108.9404081632653,0.18468988638480163,0.02040816326530612,1,1
2222,18,46,38.87,1788.02,520,0,24,Month-to-Month,Net Banking,1,38.042978723404254,0.16464891041162222,0.0,1,0
2223,57,26,44.98,1169.48,561,1,19,Month-to-Month,Debit Card,0,43.31407407407408,0.2944496181784318,0.037037037037037035,1,0
2224,29,48,57.1,2740.8,539,5,6,Two Year,Debit Card,1,55.93469387755103,0.490612777053455,0.10204081632653061,0,0
2225,53,39,92.48,3606.72,317,3,15,Month-to-Month,Debit Card,0,90.16799999999999,0.09411436021605513,0.075,1,0
2226,62,41,73.62,3018.42,557,0,51,Month-to-Month,Debit Card,0,71.86714285714285,-0.25231886757310484,0.0,1,0
2227,40,4,114.32,457.28,583,1,22,Two Year,Net Banking,1,91.45599999999999,0.2677779847271373,0.2,0,0
2228,64,30,39.9,1197.0,458,0,20,Month-to-Month,Credit Card,0,38.61290322580645,0.16431365244924567,0.0,1,0
2229,48,30,11.49,344.7,624,2,0,One Year,Net Banking,0,11.119354838709677,0.6857142857142857,0.06451612903225806,0,0
2230,28,22,118.72,2611.84,397,2,46,Month-to-Month,Credit Card,1,113.55826086956522,-0.3433972806854163,0.08695652173913043,1,0
2231,27,11,125.03,1375.33,654,2,19,Month-to-Month,Credit Card,1,114.61083333333333,0.39664742037623396,0.16666666666666666,1,0
2232,20,2,18.33,36.66,515,1,46,One Year,Debit Card,1,12.219999999999999,-0.21372695101508665,0.3333333333333333,0,0
2233,31,44,95.53,4203.32,440,0,18,Two Year,Debit Card,0,93.4071111111111,0.17843173775377164,0.0,0,0
2234,33,12,62.95,755.4,461,1,5,Month-to-Month,Debit Card,1,58.107692307692304,0.42184764388154217,0.07692307692307693,1,0
2235,27,30,121.15,3634.5,619,0,37,One Year,Credit Card,1,117.24193548387096,0.05310113615198364,0.0,0,0
2236,46,36,132.42,4767.12,528,0,31,One Year,UPI,1,128.8410810810811,0.0547960514062209,0.0,0,0
2237,27,18,129.14,2324.52,577,2,0,Month-to-Month,UPI,1,122.34315789473685,0.634065934065934,0.10526315789473684,1,0
2238,29,26,118.81,3089.06,628,0,29,One Year,UPI,1,114.40962962962963,0.19858446638107652,0.0,0,0
2239,47,53,47.67,2526.51,436,1,15,Month-to-Month,Net Banking,0,46.787222222222226,0.22488359098528593,0.018518518518518517,1,0
2240,58,7,123.66,865.62,515,1,26,Month-to-Month,Credit Card,0,108.2025,0.12525609983237102,0.125,1,0
2241,18,1,84.69,84.69,473,2,17,Month-to-Month,UPI,1,42.345,0.23164462655988083,1.0,1,0
2242,22,58,17.39,1008.62,622,0,12,Two Year,Credit Card,0,17.095254237288135,0.48012665300800894,0.0,0,0
2243,37,26,73.97,1923.22,454,3,43,Month-to-Month,Credit Card,0,71.23037037037037,-0.22991246042093494,0.1111111111111111,1,0
2244,25,23,141.9,3263.7,505,1,49,One Year,Net Banking,0,135.98749999999998,-0.2755634196312162,0.041666666666666664,0,0
2245,60,26,134.3,3491.8,775,3,27,Month-to-Month,Debit Card,1,129.32592592592593,0.3940212330042838,0.1111111111111111,1,0
2246,29,45,24.32,1094.4,654,0,9,Month-to-Month,Debit Card,0,23.791304347826088,0.5661389457999627,0.0,1,0
2247,18,6,114.18,685.08,375,1,13,One Year,Net Banking,0,97.86857142857143,0.1917489290370646,0.14285714285714285,0,0
2248,37,6,122.81,736.86,608,0,51,One Year,Net Banking,1,105.26571428571428,-0.1962749115291489,0.0,0,0
2249,45,44,47.99,2111.56,582,0,28,Month-to-Month,Credit Card,0,46.92355555555555,0.16498416837399882,0.0,1,0
2250,60,8,76.03,608.24,367,0,56,Month-to-Month,UPI,0,67.58222222222223,-0.5458558390761781,0.0,1,0
2251,54,24,109.54,2628.96,486,1,10,Two Year,Credit Card,0,105.1584,0.36457440864220525,0.04,0,0
2252,64,22,71.47,1572.34,386,0,49,Month-to-Month,Credit Card,1,68.36260869565217,-0.406332650400447,0.0,1,0
2253,54,19,25.79,490.01,212,3,58,One Year,UPI,1,24.5005,-0.7500838144905941,0.15,0,0
2254,29,37,108.82,4026.34,482,1,55,One Year,Debit Card,1,105.95631578947369,-0.40253306016017876,0.02631578947368421,0,0
2255,54,18,137.63,2477.34,439,2,26,One Year,Credit Card,0,130.38631578947368,0.04173961631588752,0.10526315789473684,0,0
2256,66,31,101.35,3141.85,367,1,43,Two Year,Debit Card,0,98.1828125,-0.32551685602533054,0.03125,0,0
2257,66,37,118.33,4378.21,498,3,16,One Year,Debit Card,0,115.21605263157895,0.2760663065747812,0.07894736842105263,0,0
2258,61,30,60.17,1805.1,245,0,59,Month-to-Month,Debit Card,1,58.229032258064514,-0.7307692307692308,0.0,1,0
2259,45,57,35.65,2032.05,504,1,55,Month-to-Month,Credit Card,0,35.03534482758621,-0.37835723598435456,0.017241379310344827,1,0
2260,64,42,99.99,4199.58,501,1,2,Month-to-Month,UPI,0,97.66465116279069,0.5166511454647048,0.023255813953488372,1,0
2261,32,33,55.89,1844.37,581,1,30,Month-to-Month,UPI,0,54.24617647058823,0.129986962190352,0.029411764705882353,1,0
2262,23,10,130.41,1304.1,307,1,20,Two Year,Debit Card,0,118.55454545454545,-0.0016204134848202267,0.09090909090909091,0,0
2263,61,37,27.17,1005.29,756,3,32,Month-to-Month,Debit Card,1,26.455,0.2883963494132986,0.07894736842105263,1,0
2264,37,12,70.68,848.16,710,2,0,One Year,UPI,0,65.24307692307693,0.7802197802197802,0.15384615384615385,0,0
2265,67,54,65.54,3539.16,407,1,5,One Year,Net Banking,0,64.34836363636363,0.36250698454088287,0.01818181818181818,0,0
2266,31,30,141.33,4239.9,675,0,50,One Year,Net Banking,1,136.77096774193546,-0.10569938536040224,0.0,0,0
2267,19,27,31.44,848.88,602,1,55,Month-to-Month,Debit Card,0,30.31714285714286,-0.2706649282920469,0.03571428571428571,1,0
2268,26,39,11.38,443.82,447,1,3,One Year,UPI,0,11.0955,0.4403613335816725,0.025,0,0
2269,54,9,43.33,389.97,427,2,21,Month-to-Month,Net Banking,1,38.997,0.11329856584093873,0.2,1,0
2270,37,54,124.84,6741.36,436,1,12,One Year,UPI,0,122.57018181818181,0.27573104861240455,0.01818181818181818,0,1
2271,43,21,39.31,825.51,839,3,57,Month-to-Month,Credit Card,1,37.52318181818182,-0.04412367293723218,0.13636363636363635,1,0
2272,46,12,43.72,524.64,663,0,43,Two Year,Debit Card,0,40.356923076923074,-0.0002421307506053072,0.0,0,0
2273,18,55,28.19,1550.45,475,1,56,Month-to-Month,Net Banking,0,27.686607142857145,-0.42717452039485937,0.017857142857142856,1,0
2274,52,29,110.16,3194.64,486,0,29,Month-to-Month,Debit Card,1,106.488,0.042540510337120474,0.0,1,0
2275,23,33,19.68,649.44,601,3,39,Month-to-Month,Credit Card,0,19.101176470588236,-0.0005773887129819633,0.08823529411764706,1,0
2276,54,43,56.37,2423.91,596,3,51,One Year,UPI,0,55.088863636363634,-0.20946172471596203,0.06818181818181818,0,0
2277,22,53,49.55,2626.15,385,2,25,One Year,Debit Card,0,48.632407407407406,-0.0006518904823989424,0.037037037037037035,0,0
2278,50,15,87.72,1315.8,535,3,55,Month-to-Month,Net Banking,0,82.2375,-0.3442913019184205,0.1875,1,0
2279,66,2,112.26,224.52,433,2,38,Month-to-Month,Credit Card,0,74.84,-0.16824362078599364,0.6666666666666666,1,0
2280,68,52,84.6,4399.2,518,2,52,Month-to-Month,Net Banking,0,83.00377358490566,-0.3121251629726206,0.03773584905660377,1,0
2281,31,39,140.34,5473.26,494,1,38,Month-to-Month,UPI,1,136.8315,-0.10121065375302662,0.025,1,1
2282,29,53,143.2,7589.6,622,1,6,Month-to-Month,Net Banking,1,140.54814814814816,0.5818215682622463,0.018518518518518517,1,1
2283,59,44,60.61,2666.84,467,2,13,Month-to-Month,Net Banking,0,59.263111111111115,0.2928478301359657,0.044444444444444446,1,0
2284,37,54,118.88,6419.52,514,1,25,One Year,Net Banking,1,116.71854545454546,0.1411063512758428,0.01818181818181818,0,1
2285,67,18,113.43,2041.74,274,2,17,Month-to-Month,Credit Card,1,107.46,0.012963307878562091,0.10526315789473684,1,0
2286,41,3,135.02,405.06,538,0,54,Two Year,Net Banking,0,101.265,-0.3240454460793444,0.0,0,0
2287,60,7,72.71,508.97,406,0,50,Month-to-Month,Net Banking,1,63.62125,-0.40130378096479785,0.0,1,0
2288,51,43,84.27,3623.61,317,3,55,One Year,Credit Card,0,82.35477272727273,-0.5838517414788601,0.06818181818181818,0,0
2289,42,18,68.21,1227.78,635,2,23,One Year,Credit Card,0,64.62,0.3079716893276215,0.10526315789473684,0,0
2290,67,44,129.05,5678.2,494,3,56,Month-to-Month,Credit Card,1,126.18222222222222,-0.40629539951573856,0.06666666666666667,1,1
2291,46,38,42.16,1602.08,250,1,58,Month-to-Month,UPI,1,41.07897435897436,-0.7083255727323524,0.02564102564102564,1,0
2292,56,37,43.56,1611.72,405,3,51,Month-to-Month,Credit Card,0,42.41368421052632,-0.41935183460607195,0.07894736842105263,1,0
2293,48,58,62.16,3605.28,500,1,57,Month-to-Month,UPI,0,61.106440677966106,-0.4166511454647047,0.01694915254237288,1,0
2294,64,33,42.25,1394.25,504,1,50,Month-to-Month,Credit Card,1,41.00735294117647,-0.29361147327249015,0.029411764705882353,1,0
2295,60,44,88.54,3895.76,440,1,24,Month-to-Month,Credit Card,0,86.57244444444444,0.07673682249953434,0.022222222222222223,1,0
2296,67,59,28.83,1700.97,96,0,56,Month-to-Month,Debit Card,1,28.3495,-0.8436580368783759,0.0,1,0
2297,40,31,54.83,1699.73,433,3,49,Month-to-Month,Debit Card,0,53.1165625,-0.3546842987520954,0.09375,1,0
2298,61,58,137.88,7997.04,628,1,31,Month-to-Month,Debit Card,1,135.54305084745764,0.16468616129633074,0.01694915254237288,1,1
2299,55,11,67.29,740.19,668,2,5,Month-to-Month,Debit Card,1,61.682500000000005,0.6493201713540696,0.16666666666666666,1,0
2300,37,4,114.75,459.0,427,2,15,Month-to-Month,Credit Card,0,91.8,0.21499348109517602,0.4,1,0
2301,40,59,25.88,1526.92,726,1,2,One Year,Credit Card,0,25.448666666666668,0.7639038927174521,0.016666666666666666,0,0
2302,62,18,44.66,803.88,305,1,20,One Year,UPI,0,42.30947368421052,-0.0038182156826224722,0.05263157894736842,0,0
2303,69,4,123.03,492.12,402,1,31,Two Year,Credit Card,0,98.424,-0.08366548705531762,0.2,0,0
2304,33,49,116.82,5724.18,606,2,1,Month-to-Month,UPI,1,114.48360000000001,0.6489849133916931,0.04,1,1
